id;Наименование;URL;Регулярная цена;Промо цена;Бренд
607370490;Напиток кофейный Monarch Strong 3в1 растворимый (13г x 50шт), 650г;https://online.metro-cc.ru/products/napitok-kofeynyy-monarch-strong-3v1-rastvorimyy-13g-x-50sht-650g;589;939;MONARCH
564424;Кофе Nescafe Classic растворимый, 190г;https://online.metro-cc.ru/products/nescafe-classic-paket-190g;289;329;NESCAFE
500285;Кофе Kimbo Intenso в зернах, 1кг;https://online.metro-cc.ru/products/kimbo-intenso-1kg;1399;1649;KIMBO
607466409;Кофе в капсулах Tassimo L'or Intense XL для кофемашин Tassimo 16шт, 136г;https://online.metro-cc.ru/products/16shth85g-kofe-tassimo-lor-xl-intense-kapsuly;599;769;TASSIMO
241085;Кофе Egoiste Noir в зернах, 250г;https://online.metro-cc.ru/products/egoiste-naturalnyj-zharenyj-v-zernah-noir-250g;499;669;EGOISTE
601739483;Кофе Jardin Gold растворимый, 95г;https://online.metro-cc.ru/products/95g-kofe-jardin-gold-rastvorimyy-stb;329;-;JARDIN
592002577;Кофе в капсулах Lebo Espresso Crema для кофемашин Nespresso 40 шт, 220г;https://online.metro-cc.ru/products/40shth55g-kofe-lebo-espresso-crema-banka;1190;1259;LEBO
507969;Кофе Egoiste Velvet молотый, 200г;https://online.metro-cc.ru/products/egoiste-velvet-200g;429;549;EGOISTE
600955584;Кофе MacCoffee Gold растворимый, 100г;https://online.metro-cc.ru/products/100g-kofe-maccoffee-gold-rastvorimyy-stb;229;297;MACCOFFEE
1465025;Напиток кофейный Nescafe Mild 3в1 20 пакетиков, 290г;https://online.metro-cc.ru/products/20x145g-kofejnyj-napitok-nescafe-3v1-myagkij;249;309;NESCAFE
607466459;Кофе Coffesso Massimo зерновой, 1кг;https://online.metro-cc.ru/products/1kg-kofe-coffesso-massimo-zerno;1319;1579;COFFESSO
